arquivo,classe_id,x1,y1,x2,y2,conf,save_dir,crop_dir
frame_000310.jpg,0,265,606,407,658,0.7532592415809631,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000311.jpg,0,267,607,408,665,0.6975455284118652,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000312.jpg,0,265,609,408,665,0.7900531888008118,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000313.jpg,0,262,612,406,668,0.7509845495223999,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000314.jpg,0,262,614,406,670,0.7678017020225525,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000315.jpg,0,261,618,406,675,0.7816630601882935,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000316.jpg,0,262,619,401,676,0.7889262437820435,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000318.jpg,0,262,631,402,684,0.8238811492919922,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000319.jpg,0,260,636,402,690,0.827449381351471,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000320.jpg,0,258,640,318,691,0.5436112880706787,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000321.jpg,0,257,644,399,696,0.789909303188324,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000322.jpg,0,257,646,396,703,0.8474582433700562,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000323.jpg,0,254,650,398,705,0.8183034658432007,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000324.jpg,0,256,656,327,706,0.736660897731781,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000325.jpg,0,255,658,395,714,0.8395666480064392,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000326.jpg,0,252,665,392,720,0.7326401472091675,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000328.jpg,0,246,671,384,725,0.8567685484886169,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000329.jpg,0,251,675,393,730,0.8608180284500122,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000330.jpg,0,255,682,396,733,0.811611533164978,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000331.jpg,0,257,683,396,737,0.7985692024230957,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000332.jpg,0,259,685,398,740,0.6663786768913269,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000333.jpg,0,260,686,398,740,0.589942455291748,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000334.jpg,0,263,686,397,741,0.46870607137680054,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000335.jpg,0,256,685,396,741,0.4678066074848175,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000336.jpg,0,253,686,394,742,0.48587948083877563,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000337.jpg,0,284,685,389,737,0.6019166707992554,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000338.jpg,0,246,684,386,733,0.5672975182533264,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000339.jpg,0,237,678,387,731,0.6441243290901184,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000340.jpg,0,242,680,382,731,0.6792399287223816,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000341.jpg,0,240,675,380,729,0.7209486365318298,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000342.jpg,0,239,670,383,727,0.8056610226631165,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000343.jpg,0,235,664,380,723,0.7792094945907593,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000344.jpg,0,231,650,379,708,0.7624652981758118,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000345.jpg,0,234,644,375,701,0.7904525995254517,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000347.jpg,0,232,632,373,691,0.8179603815078735,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000348.jpg,0,231,628,372,688,0.7808475494384766,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000349.jpg,0,231,621,354,681,0.8423508405685425,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000350.jpg,0,236,613,370,677,0.6810290217399597,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000351.jpg,0,229,604,374,670,0.7005224823951721,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000352.jpg,0,238,598,379,661,0.613139271736145,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000353.jpg,0,258,532,405,579,0.814577043056488,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000354.jpg,0,255,534,407,586,0.8034427165985107,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000355.jpg,0,254,541,406,588,0.7720856666564941,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000356.jpg,0,252,546,402,590,0.7736009955406189,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000357.jpg,0,252,549,400,590,0.8089969754219055,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000358.jpg,0,247,549,400,593,0.8334689140319824,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000359.jpg,0,243,551,400,596,0.7982493042945862,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000360.jpg,0,243,554,393,598,0.805738627910614,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000361.jpg,0,241,559,392,602,0.7949013113975525,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000362.jpg,0,240,560,392,602,0.8063241839408875,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000363.jpg,0,240,560,393,602,0.826567530632019,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000364.jpg,0,238,561,388,604,0.8460986614227295,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000365.jpg,0,238,562,390,606,0.858735203742981,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000366.jpg,0,238,561,389,607,0.860511064529419,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000367.jpg,0,238,561,389,608,0.8314154148101807,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000368.jpg,0,239,562,390,610,0.8411910533905029,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000369.jpg,0,239,564,388,612,0.8497655987739563,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000370.jpg,0,239,567,392,613,0.7990421056747437,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000371.jpg,0,241,569,391,613,0.7909778356552124,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000372.jpg,0,242,570,391,614,0.7876569628715515,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000373.jpg,0,243,571,392,614,0.7923588156700134,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000374.jpg,0,244,571,392,615,0.78584885597229,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000375.jpg,0,243,570,394,615,0.7938718199729919,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000376.jpg,0,244,571,393,616,0.8026110529899597,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000377.jpg,0,245,573,397,618,0.8289857506752014,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000378.jpg,0,246,573,398,619,0.8437818884849548,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000379.jpg,0,249,572,400,619,0.8502682447433472,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000380.jpg,0,251,573,402,620,0.8443056344985962,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000381.jpg,0,251,573,403,621,0.846030056476593,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000382.jpg,0,252,574,403,621,0.8240008354187012,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000383.jpg,0,257,564,376,598,0.7519564032554626,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000383.jpg,0,1,156,56,199,0.4364126920700073,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000384.jpg,0,257,563,376,599,0.7688155770301819,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000384.jpg,0,1,156,57,197,0.43953320384025574,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000385.jpg,0,258,564,376,599,0.7728152871131897,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000386.jpg,0,258,564,377,600,0.7816420793533325,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000387.jpg,0,257,570,390,613,0.7647110223770142,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000388.jpg,0,250,583,418,639,0.8317254185676575,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000389.jpg,0,248,589,426,644,0.8284391760826111,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000390.jpg,0,244,594,432,650,0.831237256526947,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000391.jpg,0,243,596,434,653,0.8458417654037476,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000392.jpg,0,243,596,434,653,0.8550860285758972,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000393.jpg,0,243,595,433,651,0.8482080698013306,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000394.jpg,0,241,589,432,646,0.8265455961227417,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000395.jpg,0,240,586,431,646,0.8244994282722473,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000396.jpg,0,240,586,430,646,0.817268967628479,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000397.jpg,0,240,586,429,644,0.8103669285774231,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000398.jpg,0,240,584,428,646,0.8090516924858093,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000399.jpg,0,238,583,426,646,0.8109737634658813,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000400.jpg,0,238,582,426,645,0.819888710975647,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000401.jpg,0,238,583,426,645,0.8260273337364197,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000402.jpg,0,237,583,426,645,0.8183631896972656,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000403.jpg,0,236,583,424,645,0.8192471265792847,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000404.jpg,0,234,584,424,646,0.8141298294067383,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000405.jpg,0,233,586,423,647,0.8099383115768433,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000406.jpg,0,231,587,422,649,0.8164212107658386,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000407.jpg,0,229,591,420,650,0.824022114276886,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000408.jpg,0,226,592,417,652,0.8267419934272766,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000409.jpg,0,225,596,415,656,0.8349245190620422,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000410.jpg,0,229,586,398,641,0.8019723892211914,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000411.jpg,0,229,586,388,635,0.8539748787879944,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000412.jpg,0,229,586,385,636,0.8129793405532837,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000413.jpg,0,227,585,382,639,0.7860786318778992,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000414.jpg,0,224,588,382,639,0.8055568933486938,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
frame_000415.jpg,0,222,590,379,640,0.8009656667709351,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python,C:\Users\isabel_martins\Documents\ASCAN\Computação Cognitiva\Desafio\runs\detect\predict_python\crops\plate
