arquivo,texto_bruto,texto_limpo,conf_media
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000295_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000296_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000297_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000298_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000299_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000300_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000301_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000302_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000303_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000304_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000305_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000306_pad16_0.jpg,888,888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000307_pad16_0.jpg,888,888,-0.8
