frame,arquivo,gt,pred,levenshtein,acerto_por_letra,conf_media
265,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000265_pad8_0.jpg,88B88BB,888808,3,0.5714,-0.8
266,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000266_pad8_0.jpg,88B88BB,888808,3,0.5714,-0.8
267,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000267_pad8_0.jpg,88B88BB,,7,0.0,-1.0
268,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000268_pad8_0.jpg,88B88BB,,7,0.0,-1.0
269,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000269_pad8_0.jpg,88B88BB,,7,0.0,-1.0
270,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000270_pad8_0.jpg,88B88BB,,7,0.0,-1.0
271,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000271_pad8_0.jpg,88B88BB,,7,0.0,-1.0
272,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000272_pad8_0.jpg,88B88BB,,7,0.0,-1.0
273,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000273_pad8_0.jpg,88B88BB,,7,0.0,-1.0
274,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000274_pad8_0.jpg,88B88BB,,7,0.0,-1.0
275,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000275_pad8_0.jpg,88B88BB,,7,0.0,-1.0
276,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000276_pad8_0.jpg,88B88BB,,7,0.0,-1.0
277,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000277_pad8_0.jpg,88B88BB,,7,0.0,-1.0
278,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000278_pad8_0.jpg,88B88BB,,7,0.0,-1.0
279,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000279_pad8_0.jpg,88B88BB,,7,0.0,-1.0
280,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000280_pad8_0.jpg,88B88BB,,7,0.0,-1.0
281,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000281_pad8_0.jpg,88B88BB,,7,0.0,-1.0
282,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000282_pad8_0.jpg,88B88BB,,7,0.0,-1.0
283,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000283_pad8_0.jpg,88B88BB,,7,0.0,-1.0
284,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000284_pad8_0.jpg,88B88BB,,7,0.0,-1.0
285,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000285_pad8_0.jpg,88B88BB,,7,0.0,-1.0
286,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000286_pad8_0.jpg,88B88BB,,7,0.0,-1.0
287,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000287_pad8_0.jpg,88B88BB,,7,0.0,-1.0
288,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000288_pad8_0.jpg,88B88BB,,7,0.0,-1.0
289,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000289_pad8_0.jpg,88B88BB,,7,0.0,-1.0
290,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000290_pad8_0.jpg,88B88BB,,7,0.0,-1.0
291,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000291_pad8_0.jpg,88B88BB,,7,0.0,-1.0
292,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000292_pad8_0.jpg,88B88BB,,7,0.0,-1.0
293,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000293_pad8_0.jpg,88B88BB,,7,0.0,-1.0
294,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000294_pad8_0.jpg,88B88BB,,7,0.0,-1.0
295,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000295_pad8_0.jpg,88B88BB,88B8088,3,0.5714,-0.8
296,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000296_pad8_0.jpg,88B88BB,,7,0.0,-1.0
297,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000297_pad8_0.jpg,88B88BB,,7,0.0,-1.0
298,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000298_pad8_0.jpg,88B88BB,,7,0.0,-1.0
299,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000299_pad8_0.jpg,88B88BB,,7,0.0,-1.0
300,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000300_pad8_0.jpg,88B88BB,,7,0.0,-1.0
301,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000301_pad8_0.jpg,88B88BB,,7,0.0,-1.0
302,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000302_pad8_0.jpg,88B88BB,,7,0.0,-1.0
303,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000303_pad8_0.jpg,88B88BB,,7,0.0,-1.0
304,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000304_pad8_0.jpg,88B88BB,,7,0.0,-1.0
305,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000305_pad8_0.jpg,88B88BB,,7,0.0,-1.0
306,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000306_pad8_0.jpg,88B88BB,,7,0.0,-1.0
307,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000307_pad8_0.jpg,88B88BB,,7,0.0,-1.0
